,0
position4_A_ChevalDeFrise_DAVE,0.0
position3_B_Ramparts_DAVE,0.0
position4_B_Ramparts_DAVE,0.0
position4_C_Drawbridge_DAVE,0.0
position4_B_Moat_DAVE,0.0
position4_D_RoughTerrain_DAVE,0.0
position4_D_RockWall_DAVE,0.0
position5_A_ChevalDeFrise_OAVE,0.0
position5_A_ChevalDeFrise_CPR,0.0
teleopBoulderPoints_CPR,0.0
position5_C_Drawbridge_OAVE,0.0
position5_B_Moat_OAVE,0.0
position5_A_Portcullis_OAVE,0.0
position5_D_RoughTerrain_OAVE,0.0
position5_D_RoughTerrain_CPR,0.0
position5_C_SallyPort_OAVE,0.0
position3_C_Drawbridge_DAVE,0.0
position3_A_ChevalDeFrise_DAVE,0.0
position3_C_SallyPort_OPR,0.0
position2_A_Portcullis_OAVE,0.0
teleopChallengePoints_OAVE,0.0
teleopDefensesBreached_OAVE,0.0
teleopDefensesBreached_CPR,0.0
teleopDefensesBreached_DAVE,0.0
teleopPoints_OAVE,0.0
teleopPoints_CPR,0.0
teleopPoints_DAVE,0.0
teleopBouldersLow_DAVE,0.0
teleopScalePoints_DAVE,0.0
teleopTowerCaptured_OAVE,0.0
towerEndStrength_CPR,0.0
teleopBouldersLow_OAVE,0.0
position2_C_Drawbridge_OAVE,0.0
position2_B_Moat_OAVE,0.0
position2_D_RoughTerrain_OAVE,0.0
position3_D_RockWall_CPR,0.0
position2_C_SallyPort_OAVE,0.0
position2_D_RockWall_CPR,0.0
position2_B_Moat_DAVE,0.0
position2_A_Portcullis_DAVE,0.0
position2_D_RoughTerrain_DAVE,0.0
position3_A_ChevalDeFrise_OAVE,0.0
position3_B_Ramparts_OAVE,0.0
teleopBouldersHigh_DAVE,0.0
position3_C_Drawbridge_OAVE,0.0
position3_C_Drawbridge_CPR,0.0
position3_B_Moat_OAVE,0.0
teleopBouldersHigh_CPR,0.0
position3_C_SallyPort_OAVE,0.0
position3_D_RockWall_OAVE,0.0
position5_B_Ramparts_DAVE,0.0
position5_B_Moat_DAVE,0.0
position5_D_RoughTerrain_DAVE,0.0
position1crossings_DAVE,0.0
position1crossings_OPR,0.0
position3crossings_DAVE,0.0
position2crossings_OPR,0.0
teleopChallengePoints_DAVE,0.0
techFoulCount_OPR,0.0
position3crossings_CPR,0.0
teleopBouldersHigh_OPR,0.0
teleopBouldersLow_OPR,0.0
position2crossings_DAVE,0.0
teleopCrossingPoints_OPR,0.0
teleopDefensesBreached_OPR,0.0
teleopPoints_OPR,0.0
position2crossings_CPR,0.0
position2crossings_OAVE,0.0
position2_B_Ramparts_OPR,0.0
towerFaceA_None_OAVE,0.0
foulPoints_DAVE,0.0
position2_C_SallyPort_OPR,0.0
position2_D_RockWall_OPR,0.0
position2_B_Ramparts_DPR,0.0
position2_B_Moat_DPR,0.0
position2_A_Portcullis_DPR,0.0
position2_D_RoughTerrain_DPR,0.0
position2_C_SallyPort_DPR,0.0
position2_D_RockWall_DPR,0.0
position3_B_Ramparts_OPR,0.0
position3_C_Drawbridge_OPR,0.0
position3_B_Moat_OPR,0.0
position3_A_Portcullis_OPR,0.0
position3_D_RoughTerrain_OPR,0.0
position4crossings_OAVE,0.0
capturePoints_DPR,0.0
capturePoints_OPR,0.0
breachPoints_DPR,0.0
towerFaceA_Challenged_OAVE,0.0
techFoulCount_DAVE,0.0
towerFaceA_Scaled_OAVE,0.0
towerFaceA_Scaled_CPR,0.0
towerFaceA_Both_OAVE,0.0
towerFaceA_Both_CPR,0.0
towerFaceA_Scaled_DAVE,0.0
towerFaceA_Both_DAVE,0.0
towerFaceB_None_OAVE,0.0
towerFaceB_None_CPR,0.0
towerFaceB_Challenged_OAVE,0.0
towerFaceB_Both_OAVE,0.0
towerFaceB_Both_CPR,0.0
towerFaceB_None_DAVE,0.0
towerFaceB_Scaled_DAVE,0.0
towerFaceB_Both_DAVE,0.0
position5crossings_DAVE,0.0
towerFaceC_Scaled_OAVE,0.0
towerFaceC_Both_OAVE,0.0
towerFaceC_Both_CPR,0.0
towerFaceC_None_DAVE,0.0
towerFaceC_Scaled_DAVE,0.0
towerFaceC_Both_DAVE,0.0
position5crossings_CPR,0.0
autoBouldersHigh_DPR,0.0
autoBouldersLow_OPR,0.0
position5crossings_OAVE,0.0
position4crossings_DAVE,0.0
breachPoints_OPR,0.0
towerFaceC_Both_CCWM,0.0
